id,bouquet,price,date,year,quarter,month,day,week,sender_city,sender_province,delivery_city,delivery_province
8388,tulips,40.00,2014-03-20,2014,1,3,20,12,Wadowice,Małopolskie,Piła,Wielkopolskie
8389,mix,40.00,2014-03-20,2014,1,3,20,12,Gdańsk,Pomorskie,Biała Podlaska,Lubelskie
8390,mix,40.00,2014-03-20,2014,1,3,20,12,Poznań,Wielkopolskie,Katowice,Śląskie
8391,roses,40.00,2014-03-20,2014,1,3,20,12,Gniezno,Wielkopolskie,Łódź,Łódzkie
8392,mix,40.00,2014-03-20,2014,1,3,20,12,Kraków,Małopolskie,Wrocław,Dolnośląskie
8393,tulips,40.00,2014-03-20,2014,1,3,20,12,Sopot,Pomorskie,Gdańsk,Pomorskie
8394,mix,40.00,2014-03-20,2014,1,3,20,12,Giżycko,Warmińsko-Mazurskie,Mielec,Podkarpackie
8395,tulips,40.00,2014-03-20,2014,1,3,20,12,Krosno,Podkarpackie,Białystok,Podlaskie
8396,mix,40.00,2014-03-20,2014,1,3,20,12,Wrocław,Dolnośląskie,Wadowice,Małopolskie
8397,mix,40.00,2014-03-20,2014,1,3,20,12,Lublin,Lubelskie,Mielec,Podkarpackie
8398,roses,40.00,2014-03-20,2014,1,3,20,12,Warszawa,Mazowieckie,Poznań,Wielkopolskie
8399,roses,40.00,2014-03-20,2014,1,3,20,12,Biała Podlaska,Lubelskie,Gdańsk,Pomorskie
8400,roses,40.00,2014-03-20,2014,1,3,20,12,Warszawa,Mazowieckie,Warszawa,Mazowieckie
8401,roses,40.00,2014-03-20,2014,1,3,20,12,Łańcut,Podkarpackie,Kraków,Małopolskie
8402,roses,40.00,2014-03-20,2014,1,3,20,12,Wadowice,Małopolskie,Żagań,Lubuskie
8403,mix,40.00,2014-03-20,2014,1,3,20,12,Łódź,Łódzkie,Słupsk,Pomorskie
8404,tulips,40.00,2014-03-20,2014,1,3,20,12,Warszawa,Mazowieckie,Łańcut,Podkarpackie
8405,roses,40.00,2014-03-20,2014,1,3,20,12,Gdańsk,Pomorskie,Tczew,Pomorskie
8406,mix,40.00,2014-03-20,2014,1,3,20,12,Łódź,Łódzkie,Warszawa,Mazowieckie
8407,roses,40.00,2014-03-20,2014,1,3,20,12,Słupsk,Pomorskie,Elbląg,Warmińsko-Mazurskie
8408,tulips,40.00,2014-03-20,2014,1,3,20,12,Gdynia,Pomorskie,Warszawa,Mazowieckie
8409,tulips,40.00,2014-03-20,2014,1,3,20,12,Gdynia,Pomorskie,Kraków,Małopolskie
8410,roses,40.00,2014-03-20,2014,1,3,20,12,Poznań,Wielkopolskie,Rzeszów,Podkarpackie
8411,tulips,40.00,2014-03-20,2014,1,3,20,12,Kolno,Podlaskie,Malbork,Pomorskie
8412,tulips,40.00,2014-03-20,2014,1,3,20,12,Gdańsk,Pomorskie,Giżycko,Warmińsko-Mazurskie
8413,roses,40.00,2014-03-20,2014,1,3,20,12,Poznań,Wielkopolskie,Tarnów,Małopolskie
8414,roses,40.00,2014-03-20,2014,1,3,20,12,Gniezno,Wielkopolskie,Bielsko-Biała,Śląskie
8415,mix,40.00,2014-03-20,2014,1,3,20,12,Poznań,Wielkopolskie,Iława,Warmińsko-Mazurskie
8416,tulips,40.00,2014-03-20,2014,1,3,20,12,Malbork,Pomorskie,Kraków,Małopolskie
8417,tulips,40.00,2014-03-20,2014,1,3,20,12,Jelenia Góra,Dolnośląskie,Poznań,Wielkopolskie
8418,mix,40.00,2014-03-20,2014,1,3,20,12,Iława,Warmińsko-Mazurskie,Koszalin,Zachodniopomorskie
8419,mix,40.00,2014-03-21,2014,1,3,21,12,Koszalin,Zachodniopomorskie,Kraków,Małopolskie
8420,tulips,40.00,2014-03-21,2014,1,3,21,12,Wrocław,Dolnośląskie,Poznań,Wielkopolskie
8421,roses,40.00,2014-03-21,2014,1,3,21,12,Warszawa,Mazowieckie,Kraków,Małopolskie
8422,roses,40.00,2014-03-21,2014,1,3,21,12,Kraków,Małopolskie,Słupsk,Pomorskie
8423,mix,40.00,2014-03-21,2014,1,3,21,12,Kielce,Świętokrzyskie,Elbląg,Warmińsko-Mazurskie
8424,roses,40.00,2014-03-21,2014,1,3,21,12,Nowy Targ,Małopolskie,Giżycko,Warmińsko-Mazurskie
8425,tulips,40.00,2014-03-21,2014,1,3,21,12,Krosno,Podkarpackie,Wrocław,Dolnośląskie
8426,mix,40.00,2014-03-21,2014,1,3,21,12,Gniezno,Wielkopolskie,Gdańsk,Pomorskie
8427,mix,40.00,2014-03-21,2014,1,3,21,12,Warszawa,Mazowieckie,Warszawa,Mazowieckie
8428,tulips,40.00,2014-03-21,2014,1,3,21,12,Wrocław,Dolnośląskie,Augustów,Podlaskie
8429,roses,40.00,2014-03-21,2014,1,3,21,12,Ełk,Warmińsko-Mazurskie,Kraków,Małopolskie
8430,tulips,40.00,2014-03-21,2014,1,3,21,12,Wieliczka,Małopolskie,Giżycko,Warmińsko-Mazurskie
8431,tulips,40.00,2014-03-21,2014,1,3,21,12,Kolno,Podlaskie,Katowice,Śląskie
8432,mix,40.00,2014-03-21,2014,1,3,21,12,Lublin,Lubelskie,Sieradz,Łódzkie
8433,mix,40.00,2014-03-21,2014,1,3,21,12,Przemyśl,Podkarpackie,Radom,Mazowieckie
8434,mix,40.00,2014-03-21,2014,1,3,21,12,Mielec,Podkarpackie,Iława,Warmińsko-Mazurskie
8435,tulips,40.00,2014-03-21,2014,1,3,21,12,Wieliczka,Małopolskie,Warszawa,Mazowieckie
8436,mix,40.00,2014-03-21,2014,1,3,21,12,Płock,Mazowieckie,Wrocław,Dolnośląskie
8437,roses,40.00,2014-03-21,2014,1,3,21,12,Olsztyn,Warmińsko-Mazurskie,Radom,Mazowieckie
8438,tulips,40.00,2014-03-21,2014,1,3,21,12,Lubin,Dolnośląskie,Sieradz,Łódzkie
8439,tulips,40.00,2014-03-21,2014,1,3,21,12,Katowice,Śląskie,Szczecin,Zachodniopomorskie
8440,tulips,40.00,2014-03-21,2014,1,3,21,12,Poznań,Wielkopolskie,Żagań,Lubuskie
8441,tulips,40.00,2014-03-21,2014,1,3,21,12,Łódź,Łódzkie,Giżycko,Warmińsko-Mazurskie
8442,tulips,40.00,2014-03-21,2014,1,3,21,12,Żagań,Lubuskie,Gdańsk,Pomorskie
8443,mix,40.00,2014-03-21,2014,1,3,21,12,Nowy Sącz,Małopolskie,Łańcut,Podkarpackie
8444,tulips,40.00,2014-03-21,2014,1,3,21,12,Jelenia Góra,Dolnośląskie,Gdańsk,Pomorskie
8445,roses,40.00,2014-03-21,2014,1,3,21,12,Włocławek,Kujawsko-Pomorskie,Poznań,Wielkopolskie
8446,mix,40.00,2014-03-21,2014,1,3,21,12,Wrocław,Dolnośląskie,Nowy Targ,Małopolskie
8447,tulips,40.00,2014-03-21,2014,1,3,21,12,Koszalin,Zachodniopomorskie,Tczew,Pomorskie
8448,tulips,40.00,2014-03-22,2014,1,3,22,12,Sandomierz,Świętokrzyskie,Warszawa,Mazowieckie
8449,mix,40.00,2014-03-22,2014,1,3,22,12,Nowy Targ,Małopolskie,Elbląg,Warmińsko-Mazurskie
8450,mix,40.00,2014-03-22,2014,1,3,22,12,Poznań,Wielkopolskie,Warszawa,Mazowieckie
8451,mix,40.00,2014-03-22,2014,1,3,22,12,Gdańsk,Pomorskie,Zielona Góra,Lubuskie
8452,mix,40.00,2014-03-22,2014,1,3,22,12,Kielce,Świętokrzyskie,Gdańsk,Pomorskie
8453,roses,40.00,2014-03-22,2014,1,3,22,12,Łódź,Łódzkie,Warszawa,Mazowieckie
8454,tulips,40.00,2014-03-22,2014,1,3,22,12,Augustów,Podlaskie,Olsztyn,Warmińsko-Mazurskie
8455,tulips,40.00,2014-03-22,2014,1,3,22,12,Poznań,Wielkopolskie,Elbląg,Warmińsko-Mazurskie
8456,tulips,40.00,2014-03-22,2014,1,3,22,12,Kraków,Małopolskie,Iława,Warmińsko-Mazurskie
8457,tulips,40.00,2014-03-22,2014,1,3,22,12,Giżycko,Warmińsko-Mazurskie,Katowice,Śląskie
8458,mix,40.00,2014-03-22,2014,1,3,22,12,Głogów,Dolnośląskie,Częstochowa,Śląskie
8459,mix,40.00,2014-03-22,2014,1,3,22,12,Białystok,Podlaskie,Kraków,Małopolskie
8460,mix,40.00,2014-03-22,2014,1,3,22,12,Wrocław,Dolnośląskie,Malbork,Pomorskie
8461,tulips,40.00,2014-03-22,2014,1,3,22,12,Zamość,Lubelskie,Gdańsk,Pomorskie
8462,tulips,40.00,2014-03-22,2014,1,3,22,12,Tarnów,Małopolskie,Głogów,Dolnośląskie
8463,roses,40.00,2014-03-22,2014,1,3,22,12,Krosno,Podkarpackie,Ełk,Warmińsko-Mazurskie
8464,roses,40.00,2014-03-22,2014,1,3,22,12,Gdańsk,Pomorskie,Giżycko,Warmińsko-Mazurskie
8465,tulips,40.00,2014-03-22,2014,1,3,22,12,Przemyśl,Podkarpackie,Mielec,Podkarpackie
8466,roses,40.00,2014-03-22,2014,1,3,22,12,Częstochowa,Śląskie,Rzeszów,Podkarpackie
8467,tulips,40.00,2014-03-22,2014,1,3,22,12,Iława,Warmińsko-Mazurskie,Łódź,Łódzkie
8468,mix,40.00,2014-03-22,2014,1,3,22,12,Warszawa,Mazowieckie,Warszawa,Mazowieckie
8469,tulips,40.00,2014-03-22,2014,1,3,22,12,Chełm,Lubelskie,Żagań,Lubuskie
8470,tulips,40.00,2014-03-22,2014,1,3,22,12,Malbork,Pomorskie,Poznań,Wielkopolskie
8471,roses,40.00,2014-03-22,2014,1,3,22,12,Wrocław,Dolnośląskie,Poznań,Wielkopolskie
8472,roses,40.00,2014-03-22,2014,1,3,22,12,Warszawa,Mazowieckie,Włocławek,Kujawsko-Pomorskie
8473,roses,40.00,2014-03-22,2014,1,3,22,12,Kraków,Małopolskie,Koszalin,Zachodniopomorskie
8474,mix,40.00,2014-03-22,2014,1,3,22,12,Kraków,Małopolskie,Katowice,Śląskie
8475,tulips,40.00,2014-03-22,2014,1,3,22,12,Żagań,Lubuskie,Łódź,Łódzkie
8476,tulips,40.00,2014-03-22,2014,1,3,22,12,Kraków,Małopolskie,Nowy Targ,Małopolskie
8477,mix,40.00,2014-03-22,2014,1,3,22,12,Kluczbork,Opolskie,Szczecin,Zachodniopomorskie
8478,roses,40.00,2014-03-23,2014,1,3,23,12,Koszalin,Zachodniopomorskie,Kraków,Małopolskie
8479,tulips,40.00,2014-03-23,2014,1,3,23,12,Słupsk,Pomorskie,Krosno,Podkarpackie
8480,tulips,40.00,2014-03-23,2014,1,3,23,12,Wrocław,Dolnośląskie,Wrocław,Dolnośląskie
8481,tulips,40.00,2014-03-23,2014,1,3,23,12,Gdańsk,Pomorskie,Warszawa,Mazowieckie
8482,roses,40.00,2014-03-23,2014,1,3,23,12,Chełm,Lubelskie,Opole,Opolskie
8483,roses,40.00,2014-03-23,2014,1,3,23,12,Elbląg,Warmińsko-Mazurskie,Kraków,Małopolskie
8484,mix,40.00,2014-03-23,2014,1,3,23,12,Warszawa,Mazowieckie,Malbork,Pomorskie
8485,mix,40.00,2014-03-23,2014,1,3,23,12,Katowice,Śląskie,Kolno,Podlaskie
8486,tulips,40.00,2014-03-23,2014,1,3,23,12,Rzeszów,Podkarpackie,Warszawa,Mazowieckie
8487,tulips,40.00,2014-03-23,2014,1,3,23,12,Jelenia Góra,Dolnośląskie,Elbląg,Warmińsko-Mazurskie
8488,tulips,40.00,2014-03-23,2014,1,3,23,12,Częstochowa,Śląskie,Warszawa,Mazowieckie
8489,tulips,40.00,2014-03-23,2014,1,3,23,12,Warszawa,Mazowieckie,Wadowice,Małopolskie
8490,tulips,40.00,2014-03-23,2014,1,3,23,12,Gniezno,Wielkopolskie,Gdańsk,Pomorskie
8491,tulips,40.00,2014-03-23,2014,1,3,23,12,Poznań,Wielkopolskie,Wieliczka,Małopolskie
8492,tulips,40.00,2014-03-23,2014,1,3,23,12,Poznań,Wielkopolskie,Sopot,Pomorskie
8493,roses,40.00,2014-03-23,2014,1,3,23,12,Koszalin,Zachodniopomorskie,Chełm,Lubelskie
8494,mix,40.00,2014-03-23,2014,1,3,23,12,Zgierz,Łódzkie,Żagań,Lubuskie
8495,tulips,40.00,2014-03-23,2014,1,3,23,12,Warszawa,Mazowieckie,Sandomierz,Świętokrzyskie
8496,tulips,40.00,2014-03-23,2014,1,3,23,12,Giżycko,Warmińsko-Mazurskie,Tarnów,Małopolskie
8497,tulips,40.00,2014-03-23,2014,1,3,23,12,Tczew,Pomorskie,Kraków,Małopolskie
8498,roses,40.00,2014-03-23,2014,1,3,23,12,Łańcut,Podkarpackie,Warszawa,Mazowieckie
8499,roses,40.00,2014-03-24,2014,1,3,24,13,Bielsko-Biała,Śląskie,Gorzów Wielkopolski,Lubuskie
8500,tulips,40.00,2014-03-24,2014,1,3,24,13,Kraków,Małopolskie,Bielsko-Biała,Śląskie
8501,tulips,40.00,2014-03-24,2014,1,3,24,13,Gdańsk,Pomorskie,Białystok,Podlaskie
8502,tulips,40.00,2014-03-24,2014,1,3,24,13,Iława,Warmińsko-Mazurskie,Wrocław,Dolnośląskie
8503,tulips,40.00,2014-03-24,2014,1,3,24,13,Gorzów Wielkopolski,Lubuskie,Zgierz,Łódzkie
8504,roses,40.00,2014-03-24,2014,1,3,24,13,Gryfice,Zachodniopomorskie,Kolno,Podlaskie
8505,tulips,40.00,2014-03-24,2014,1,3,24,13,Kraków,Małopolskie,Krosno,Podkarpackie
8506,tulips,40.00,2014-03-24,2014,1,3,24,13,Kraków,Małopolskie,Płock,Mazowieckie
8507,roses,40.00,2014-03-24,2014,1,3,24,13,Gdynia,Pomorskie,Kraków,Małopolskie
8508,mix,40.00,2014-03-24,2014,1,3,24,13,Jelenia Góra,Dolnośląskie,Koszalin,Zachodniopomorskie
8509,tulips,40.00,2014-03-24,2014,1,3,24,13,Kraków,Małopolskie,Płock,Mazowieckie
8510,tulips,40.00,2014-03-24,2014,1,3,24,13,Malbork,Pomorskie,Warszawa,Mazowieckie
8511,mix,40.00,2014-03-24,2014,1,3,24,13,Iława,Warmińsko-Mazurskie,Gniezno,Wielkopolskie
8512,tulips,40.00,2014-03-24,2014,1,3,24,13,Krosno,Podkarpackie,Kraków,Małopolskie
8513,mix,40.00,2014-03-24,2014,1,3,24,13,Szczecin,Zachodniopomorskie,Jelenia Góra,Dolnośląskie
8514,mix,40.00,2014-03-24,2014,1,3,24,13,Wadowice,Małopolskie,Sieradz,Łódzkie
8515,roses,40.00,2014-03-24,2014,1,3,24,13,Wrocław,Dolnośląskie,Elbląg,Warmińsko-Mazurskie
8516,roses,40.00,2014-03-24,2014,1,3,24,13,Wadowice,Małopolskie,Suwałki,Podlaskie
8517,mix,40.00,2014-03-24,2014,1,3,24,13,Poznań,Wielkopolskie,Iława,Warmińsko-Mazurskie
8518,roses,40.00,2014-03-24,2014,1,3,24,13,Warszawa,Mazowieckie,Gdańsk,Pomorskie
8519,mix,40.00,2014-03-24,2014,1,3,24,13,Gdynia,Pomorskie,Kluczbork,Opolskie
8520,mix,40.00,2014-03-24,2014,1,3,24,13,Toruń,Kujawsko-Pomorskie,Poznań,Wielkopolskie
8521,mix,40.00,2014-03-24,2014,1,3,24,13,Łódź,Łódzkie,Warszawa,Mazowieckie
8522,roses,40.00,2014-03-24,2014,1,3,24,13,Iława,Warmińsko-Mazurskie,Warszawa,Mazowieckie
8523,mix,40.00,2014-03-24,2014,1,3,24,13,Wrocław,Dolnośląskie,Wrocław,Dolnośląskie
8524,mix,40.00,2014-03-24,2014,1,3,24,13,Gryfice,Zachodniopomorskie,Elbląg,Warmińsko-Mazurskie
8525,tulips,40.00,2014-03-24,2014,1,3,24,13,Poznań,Wielkopolskie,Biała Podlaska,Lubelskie
8526,mix,40.00,2014-03-24,2014,1,3,24,13,Malbork,Pomorskie,Lublin,Lubelskie
8527,mix,40.00,2014-03-25,2014,1,3,25,13,Płock,Mazowieckie,Nowy Targ,Małopolskie
8528,tulips,40.00,2014-03-25,2014,1,3,25,13,Malbork,Pomorskie,Tczew,Pomorskie
8529,roses,40.00,2014-03-25,2014,1,3,25,13,Lublin,Lubelskie,Olsztyn,Warmińsko-Mazurskie
8530,tulips,40.00,2014-03-25,2014,1,3,25,13,Warszawa,Mazowieckie,Łódź,Łódzkie
8531,roses,40.00,2014-03-25,2014,1,3,25,13,Radom,Mazowieckie,Warszawa,Mazowieckie
8532,mix,40.00,2014-03-25,2014,1,3,25,13,Malbork,Pomorskie,Biała Podlaska,Lubelskie
8533,roses,40.00,2014-03-25,2014,1,3,25,13,Wrocław,Dolnośląskie,Gorzów Wielkopolski,Lubuskie
8534,roses,40.00,2014-03-25,2014,1,3,25,13,Gdańsk,Pomorskie,Zgierz,Łódzkie
8535,mix,40.00,2014-03-25,2014,1,3,25,13,Bielsko-Biała,Śląskie,Gryfice,Zachodniopomorskie
8536,roses,40.00,2014-03-25,2014,1,3,25,13,Elbląg,Warmińsko-Mazurskie,Lubin,Dolnośląskie
8537,tulips,40.00,2014-03-25,2014,1,3,25,13,Warszawa,Mazowieckie,Wieliczka,Małopolskie
8538,roses,40.00,2014-03-25,2014,1,3,25,13,Gdynia,Pomorskie,Iława,Warmińsko-Mazurskie
8539,mix,40.00,2014-03-25,2014,1,3,25,13,Kraków,Małopolskie,Warszawa,Mazowieckie
8540,tulips,40.00,2014-03-25,2014,1,3,25,13,Kraków,Małopolskie,Gdańsk,Pomorskie
8541,roses,40.00,2014-03-25,2014,1,3,25,13,Kolno,Podlaskie,Gniezno,Wielkopolskie
8542,tulips,40.00,2014-03-25,2014,1,3,25,13,Ełk,Warmińsko-Mazurskie,Gniezno,Wielkopolskie
8543,mix,40.00,2014-03-25,2014,1,3,25,13,Giżycko,Warmińsko-Mazurskie,Wadowice,Małopolskie
8544,tulips,40.00,2014-03-25,2014,1,3,25,13,Wieliczka,Małopolskie,Ełk,Warmińsko-Mazurskie
8545,tulips,40.00,2014-03-25,2014,1,3,25,13,Opole,Opolskie,Bydgoszcz,Kujawsko-Pomorskie
8546,roses,40.00,2014-03-25,2014,1,3,25,13,Kraków,Małopolskie,Poznań,Wielkopolskie
8547,mix,40.00,2014-03-25,2014,1,3,25,13,Słupsk,Pomorskie,Warszawa,Mazowieckie
8548,tulips,40.00,2014-03-25,2014,1,3,25,13,Giżycko,Warmińsko-Mazurskie,Kraków,Małopolskie
8549,mix,40.00,2014-03-25,2014,1,3,25,13,Kraków,Małopolskie,Wrocław,Dolnośląskie
8550,roses,40.00,2014-03-25,2014,1,3,25,13,Kraków,Małopolskie,Kraków,Małopolskie
8551,roses,40.00,2014-03-25,2014,1,3,25,13,Augustów,Podlaskie,Warszawa,Mazowieckie
8552,roses,40.00,2014-03-25,2014,1,3,25,13,Poznań,Wielkopolskie,Warszawa,Mazowieckie
8553,mix,40.00,2014-03-25,2014,1,3,25,13,Tarnów,Małopolskie,Kraków,Małopolskie
8554,roses,40.00,2014-03-25,2014,1,3,25,13,Nowy Sącz,Małopolskie,Kraków,Małopolskie
8555,roses,40.00,2014-03-25,2014,1,3,25,13,Poznań,Wielkopolskie,Elbląg,Warmińsko-Mazurskie
8556,tulips,40.00,2014-03-25,2014,1,3,25,13,Kraków,Małopolskie,Wrocław,Dolnośląskie
8557,roses,40.00,2014-03-25,2014,1,3,25,13,Gorzów Wielkopolski,Lubuskie,Wieliczka,Małopolskie
8558,roses,40.00,2014-03-25,2014,1,3,25,13,Zgierz,Łódzkie,Warszawa,Mazowieckie
8559,tulips,40.00,2014-03-26,2014,1,3,26,13,Przemyśl,Podkarpackie,Rzeszów,Podkarpackie
8560,roses,40.00,2014-03-26,2014,1,3,26,13,Mielec,Podkarpackie,Wadowice,Małopolskie
8561,tulips,40.00,2014-03-26,2014,1,3,26,13,Zamość,Lubelskie,Gryfice,Zachodniopomorskie
8562,mix,40.00,2014-03-26,2014,1,3,26,13,Mielec,Podkarpackie,Kraków,Małopolskie
8563,tulips,40.00,2014-03-26,2014,1,3,26,13,Opole,Opolskie,Sopot,Pomorskie
8564,tulips,40.00,2014-03-26,2014,1,3,26,13,Warszawa,Mazowieckie,Głogów,Dolnośląskie
8565,roses,40.00,2014-03-26,2014,1,3,26,13,Warszawa,Mazowieckie,Gdańsk,Pomorskie
8566,tulips,40.00,2014-03-26,2014,1,3,26,13,Gryfice,Zachodniopomorskie,Nowy Targ,Małopolskie
8567,tulips,40.00,2014-03-26,2014,1,3,26,13,Lubin,Dolnośląskie,Warszawa,Mazowieckie
8568,tulips,40.00,2014-03-26,2014,1,3,26,13,Kielce,Świętokrzyskie,Gniezno,Wielkopolskie
8569,tulips,40.00,2014-03-26,2014,1,3,26,13,Poznań,Wielkopolskie,Słupsk,Pomorskie
8570,mix,40.00,2014-03-26,2014,1,3,26,13,Kraków,Małopolskie,Białystok,Podlaskie
8571,tulips,40.00,2014-03-26,2014,1,3,26,13,Mielec,Podkarpackie,Warszawa,Mazowieckie
8572,mix,40.00,2014-03-26,2014,1,3,26,13,Lublin,Lubelskie,Warszawa,Mazowieckie
8573,mix,40.00,2014-03-26,2014,1,3,26,13,Olsztyn,Warmińsko-Mazurskie,Lublin,Lubelskie
8574,mix,40.00,2014-03-26,2014,1,3,26,13,Wieliczka,Małopolskie,Krosno,Podkarpackie
8575,mix,40.00,2014-03-26,2014,1,3,26,13,Wrocław,Dolnośląskie,Warszawa,Mazowieckie
8576,roses,40.00,2014-03-26,2014,1,3,26,13,Warszawa,Mazowieckie,Kraków,Małopolskie
8577,tulips,40.00,2014-03-26,2014,1,3,26,13,Wrocław,Dolnośląskie,Poznań,Wielkopolskie
8578,mix,40.00,2014-03-26,2014,1,3,26,13,Kluczbork,Opolskie,Przemyśl,Podkarpackie
8579,tulips,40.00,2014-03-26,2014,1,3,26,13,Augustów,Podlaskie,Iława,Warmińsko-Mazurskie
8580,roses,40.00,2014-03-26,2014,1,3,26,13,Biała Podlaska,Lubelskie,Gdańsk,Pomorskie
8581,tulips,40.00,2014-03-26,2014,1,3,26,13,Białystok,Podlaskie,Kraków,Małopolskie
8582,roses,40.00,2014-03-26,2014,1,3,26,13,Wadowice,Małopolskie,Wrocław,Dolnośląskie
8583,tulips,40.00,2014-03-26,2014,1,3,26,13,Warszawa,Mazowieckie,Rzeszów,Podkarpackie
8584,tulips,40.00,2014-03-26,2014,1,3,26,13,Poznań,Wielkopolskie,Wieliczka,Małopolskie
8585,mix,40.00,2014-03-26,2014,1,3,26,13,Gniezno,Wielkopolskie,Mielec,Podkarpackie
8586,mix,40.00,2014-03-26,2014,1,3,26,13,Warszawa,Mazowieckie,Malbork,Pomorskie
8587,roses,40.00,2014-03-26,2014,1,3,26,13,Gdańsk,Pomorskie,Białystok,Podlaskie
8588,tulips,40.00,2014-03-26,2014,1,3,26,13,Warszawa,Mazowieckie,Warszawa,Mazowieckie
8589,roses,40.00,2014-03-26,2014,1,3,26,13,Kraków,Małopolskie,Lublin,Lubelskie
8590,roses,40.00,2014-03-26,2014,1,3,26,13,Augustów,Podlaskie,Suwałki,Podlaskie
8591,mix,40.00,2014-03-26,2014,1,3,26,13,Giżycko,Warmińsko-Mazurskie,Zielona Góra,Lubuskie
8592,tulips,40.00,2014-03-26,2014,1,3,26,13,Gdańsk,Pomorskie,Piła,Wielkopolskie
8593,mix,40.00,2014-03-26,2014,1,3,26,13,Iława,Warmińsko-Mazurskie,Gniezno,Wielkopolskie
8594,roses,40.00,2014-03-26,2014,1,3,26,13,Kalisz,Wielkopolskie,Kolno,Podlaskie
8595,mix,40.00,2014-03-26,2014,1,3,26,13,Białystok,Podlaskie,Wrocław,Dolnośląskie
8596,tulips,40.00,2014-03-26,2014,1,3,26,13,Poznań,Wielkopolskie,Giżycko,Warmińsko-Mazurskie
8597,tulips,40.00,2014-03-27,2014,1,3,27,13,Płock,Mazowieckie,Gdynia,Pomorskie
8598,mix,40.00,2014-03-27,2014,1,3,27,13,Poznań,Wielkopolskie,Gdańsk,Pomorskie
8599,mix,40.00,2014-03-27,2014,1,3,27,13,Warszawa,Mazowieckie,Wrocław,Dolnośląskie
8600,tulips,40.00,2014-03-27,2014,1,3,27,13,Wieliczka,Małopolskie,Elbląg,Warmińsko-Mazurskie
8601,mix,40.00,2014-03-27,2014,1,3,27,13,Augustów,Podlaskie,Zielona Góra,Lubuskie
8602,tulips,40.00,2014-03-27,2014,1,3,27,13,Kraków,Małopolskie,Radom,Mazowieckie
8603,tulips,40.00,2014-03-27,2014,1,3,27,13,Gdynia,Pomorskie,Gdańsk,Pomorskie
8604,roses,40.00,2014-03-27,2014,1,3,27,13,Chełm,Lubelskie,Gdańsk,Pomorskie
8605,roses,40.00,2014-03-27,2014,1,3,27,13,Warszawa,Mazowieckie,Warszawa,Mazowieckie
8606,roses,40.00,2014-03-27,2014,1,3,27,13,Warszawa,Mazowieckie,Malbork,Pomorskie
8607,mix,40.00,2014-03-27,2014,1,3,27,13,Tczew,Pomorskie,Zielona Góra,Lubuskie
8608,tulips,40.00,2014-03-27,2014,1,3,27,13,Żagań,Lubuskie,Giżycko,Warmińsko-Mazurskie
8609,tulips,40.00,2014-03-27,2014,1,3,27,13,Piła,Wielkopolskie,Warszawa,Mazowieckie
8610,mix,40.00,2014-03-27,2014,1,3,27,13,Warszawa,Mazowieckie,Kraków,Małopolskie
8611,roses,40.00,2014-03-27,2014,1,3,27,13,Biała Podlaska,Lubelskie,Wieliczka,Małopolskie
8612,roses,40.00,2014-03-27,2014,1,3,27,13,Olsztyn,Warmińsko-Mazurskie,Warszawa,Mazowieckie
8613,tulips,40.00,2014-03-27,2014,1,3,27,13,Tczew,Pomorskie,Warszawa,Mazowieckie
8614,tulips,40.00,2014-03-27,2014,1,3,27,13,Płock,Mazowieckie,Giżycko,Warmińsko-Mazurskie
8615,tulips,40.00,2014-03-27,2014,1,3,27,13,Wrocław,Dolnośląskie,Wrocław,Dolnośląskie
8616,roses,40.00,2014-03-27,2014,1,3,27,13,Głogów,Dolnośląskie,Poznań,Wielkopolskie
8617,roses,40.00,2014-03-27,2014,1,3,27,13,Giżycko,Warmińsko-Mazurskie,Kraków,Małopolskie
8618,mix,40.00,2014-03-27,2014,1,3,27,13,Gdańsk,Pomorskie,Elbląg,Warmińsko-Mazurskie
8619,roses,40.00,2014-03-27,2014,1,3,27,13,Zielona Góra,Lubuskie,Kraków,Małopolskie
8620,mix,40.00,2014-03-27,2014,1,3,27,13,Gorzów Wielkopolski,Lubuskie,Łódź,Łódzkie
8621,mix,40.00,2014-03-27,2014,1,3,27,13,Warszawa,Mazowieckie,Sopot,Pomorskie
8622,tulips,40.00,2014-03-27,2014,1,3,27,13,Łódź,Łódzkie,Lublin,Lubelskie
8623,roses,40.00,2014-03-27,2014,1,3,27,13,Warszawa,Mazowieckie,Kraków,Małopolskie
8624,roses,40.00,2014-03-27,2014,1,3,27,13,Nowy Targ,Małopolskie,Wadowice,Małopolskie
8625,tulips,40.00,2014-03-27,2014,1,3,27,13,Łódź,Łódzkie,Sopot,Pomorskie
8626,mix,40.00,2014-03-27,2014,1,3,27,13,Malbork,Pomorskie,Jelenia Góra,Dolnośląskie
8627,tulips,40.00,2014-03-27,2014,1,3,27,13,Poznań,Wielkopolskie,Białystok,Podlaskie
8628,roses,40.00,2014-03-27,2014,1,3,27,13,Gdańsk,Pomorskie,Kraków,Małopolskie
8629,mix,40.00,2014-03-27,2014,1,3,27,13,Katowice,Śląskie,Rzeszów,Podkarpackie
8630,roses,40.00,2014-03-27,2014,1,3,27,13,Sandomierz,Świętokrzyskie,Warszawa,Mazowieckie
8631,tulips,40.00,2014-03-27,2014,1,3,27,13,Włocławek,Kujawsko-Pomorskie,Zgierz,Łódzkie
